ts,platform,ms_played,conn_country,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp
2019-08-31 04:52:25+00:00,Windows 10 (10.0.17134; x64),213066,US,Pump It,Black Eyed Peas,Monkey Business,spotify:track:6btyEL6NwUa97Nex9cZFvo,trackdone,trackdone,False,False,False,
2019-08-31 04:54:37+00:00,Windows 10 (10.0.17134; x64),131112,US,Jack N The Box,Ice Cube,Raw Footage,spotify:track:26DEEL3w84yIul5dT9Rq99,trackdone,fwdbtn,False,False,False,
2019-08-31 04:58:41+00:00,Windows 10 (10.0.17134; x64),244679,US,Lucky You (feat. Joyner Lucas),Eminem,Kamikaze,spotify:track:60SdxE8apGAxMiRrpbmLY0,fwdbtn,trackdone,False,False,False,
2019-08-31 05:02:07+00:00,Windows 10 (10.0.17134; x64),205040,US,Praise The Lord (Da Shine) (feat. Skepta),A$AP Rocky,TESTING,spotify:track:7ycWLEP1GsNjVvcjawXz3z,trackdone,trackdone,False,False,False,
2019-08-31 05:03:55+00:00,Windows 10 (10.0.17134; x64),107146,US,Numb Numb Juice,ScHoolboy Q,CrasH Talk,spotify:track:6tByydPskASjm9jTPkNQq0,trackdone,trackdone,False,False,False,
2019-08-31 05:04:53+00:00,Windows 10 (10.0.17134; x64),57384,US,Walk,Comethazine,Bawskee,spotify:track:21kOVEG3bDCVphKhXL8XmQ,trackdone,fwdbtn,False,False,False,
2019-08-31 05:07:51+00:00,Windows 10 (10.0.17134; x64),178440,US,Sabotage,Beastie Boys,Ill Communication,spotify:track:0Puj4YlTm6xNzDDADXHMI9,fwdbtn,trackdone,False,False,False,
2019-08-31 05:09:16+00:00,Windows 10 (10.0.17134; x64),83760,US,Everything Black,Unlike Pluto,Everything Black,spotify:track:3UEnF6y5tyHVtMzldS3svp,trackdone,fwdbtn,False,False,False,
2019-08-31 05:13:27+00:00,Windows 10 (10.0.17134; x64),251649,US,Doomsday,NERO,Welcome Reality,spotify:track:47r2YKldN36ykegWkciO0E,fwdbtn,trackdone,False,False,False,
2019-08-31 05:16:09+00:00,Windows 10 (10.0.17134; x64),161280,US,Crab Rave,Noisestorm,Crab Rave,spotify:track:4qDHt2ClApBBzDAvhNGWFd,trackdone,trackdone,False,False,False,
2019-08-31 05:57:29+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",16856,US,Sup Yall,Constera,Sup Yall,spotify:track:3BLuKfTl1WDMluP3Dcn31R,clickrow,endplay,False,False,False,
2019-08-31 15:31:31+00:00,Windows 10 (10.0.17134; x64),60000,US,Brain Power - Re-mastered,NOMA,Brain Power,spotify:track:1h2ClEBOUPguk20bZBB1TX,trackdone,unexpected-exit,False,False,False,
2019-08-31 17:57:05+00:00,"Android OS 9 API 28 (samsung, SM-N950U)",12828,US,Bogg Is The Best,Constera,Bogg Is The Best,spotify:track:3huXmClluphi2OHqN8UxB1,clickrow,logout,False,False,False,
2019-08-31 18:13:55+00:00,Windows 10 (10.0.17134; x64),4240,US,Bogg Is The Best,Constera,Bogg Is The Best,spotify:track:3huXmClluphi2OHqN8UxB1,appload,endplay,False,False,False,
2019-08-31 18:16:52+00:00,Windows 10 (10.0.17134; x64),177941,US,Go Agane,Constera,Go Agane,spotify:track:685kbrozhKaTRkXPOqepbi,clickrow,trackdone,False,False,False,
2019-08-31 18:19:33+00:00,Windows 10 (10.0.17134; x64),160142,US,Sup Yall,Constera,Sup Yall,spotify:track:3BLuKfTl1WDMluP3Dcn31R,trackdone,trackdone,False,False,False,
2019-08-31 18:22:45+00:00,Windows 10 (10.0.17134; x64),191440,US,Very Good,Constera,Very Good,spotify:track:1JYXogilHgq52mG7gNJoJq,trackdone,trackdone,False,False,False,
2019-08-31 18:25:37+00:00,Windows 10 (10.0.17134; x64),171400,US,Mccool,Constera,Mccool,spotify:track:3oGDFeWSF9EYa9VvHRZUbl,trackdone,trackdone,False,False,False,
2019-08-31 18:27:40+00:00,Windows 10 (10.0.17134; x64),122181,US,Hey Soda,Constera,Hey Soda,spotify:track:6GePpo5rw84QpWvON7oYYj,trackdone,trackdone,False,False,False,
2019-08-31 18:30:28+00:00,Windows 10 (10.0.17134; x64),167478,US,Okay Dude,Constera,Okay Dude,spotify:track:24WouP3pi23nOboRhgCokZ,trackdone,trackdone,False,False,False,
2019-08-31 18:33:36+00:00,Windows 10 (10.0.17134; x64),187636,US,Oh My God - Right Version,Constera,Oh My God,spotify:track:5EvRReCBIfQGUF7FYuXpRH,trackdone,trackdone,False,False,False,
2019-08-31 18:35:31+00:00,Windows 10 (10.0.17134; x64),114288,US,Good One Matt,Constera,Good One Matt,spotify:track:7BQezbEovpJlHBsEPIyBSU,trackdone,endplay,False,False,False,
2019-08-31 18:35:35+00:00,Windows 10 (10.0.17134; x64),3360,US,Opus,Eric Prydz,Opus,spotify:track:3v2oAQomhOcYCPPHafS3KV,playbtn,fwdbtn,False,False,False,
2019-08-31 18:40:11+00:00,Windows 10 (10.0.17134; x64),276705,US,Stay Young - Original Mix,Darren Styles,Stay Young,spotify:track:3RoowT8t51GJFWWMjY3Sbn,fwdbtn,trackdone,True,False,False,
2019-08-31 18:47:15+00:00,Windows 10 (10.0.17134; x64),193219,US,Hello - I Just Came to Say Hello,Lady Aqua,Hello (I Want U Back With Ur Love),spotify:track:4tyVsZ8nmW8VKil1ezZb8y,trackdone,trackdone,True,False,False,
2019-08-31 18:50:51+00:00,Windows 10 (10.0.17134; x64),215453,US,Drop Zone,Darren Styles,Skydivin',spotify:track:4vrO0p3rkPCm1OIroYB9Bv,trackdone,trackdone,True,False,False,
2019-08-31 18:51:45+00:00,Windows 10 (10.0.17134; x64),52541,US,Axel F,Crazy Frog,Crazy Hits,spotify:track:2Ea1iuiNtpR9BcFlQYRE5d,trackdone,fwdbtn,True,False,False,
2019-08-31 18:52:33+00:00,Windows 10 (10.0.17134; x64),47210,US,Stamp on the Ground - Radio Edit,ItaloBrothers,Stamp On The Ground,spotify:track:4VTRlB4KVaNfm7ZbMOKLNT,fwdbtn,fwdbtn,True,False,False,
2019-08-31 18:55:17+00:00,Windows 10 (10.0.17134; x64),164370,US,Untouchable,CatDany,Untouchable,spotify:track:6Q3ptMP3VZ3ejszGcKdh7g,fwdbtn,fwdbtn,True,False,False,
2019-08-31 18:59:21+00:00,Windows 10 (10.0.17134; x64),245040,US,Titanium (feat. Sia),David Guetta,Nothing but the Beat,spotify:track:77TT8Xvx637TpzV8kKGkUw,fwdbtn,trackdone,True,False,False,
2019-08-31 19:03:02+00:00,Windows 10 (10.0.17134; x64),220732,US,Bruises,Fox Stevenson,Bruises (Destinations),spotify:track:59OZiGqFfWmry6o9pTx8i8,trackdone,trackdone,True,False,False,
2019-08-31 19:24:14+00:00,Windows 10 (10.0.17134; x64),239960,US,I Love You Always Forever,Donna Lewis,Now in a Minute,spotify:track:1PEqh7awkpuepLBSq8ZwqD,trackdone,trackdone,True,False,False,
2019-08-31 19:26:22+00:00,Windows 10 (10.0.17134; x64),128053,US,Sewer Surfin' (Teenage Mutant Ninja Turtles: Turtles In Time),Daniel Tidwell,Versus Video Games 2,spotify:track:4gTG4BKU1PU7MzBOLyLt20,trackdone,trackdone,True,False,False,
2019-08-31 19:29:58+00:00,Windows 10 (10.0.17134; x64),215172,US,Desire (Sub Focus & Dimension),Sub Focus,Desire (with Dimension),spotify:track:507UUx311ghfFTMSuHUeyS,trackdone,trackdone,True,False,False,
2019-08-31 19:33:52+00:00,Windows 10 (10.0.17134; x64),233600,US,You've Got The Love (Bonus Track) - Album Dub Mix,Code Black,Journey,spotify:track:53ztIPlG41GfEamzrfp9Ut,trackdone,trackdone,True,False,False,
2019-08-31 19:34:44+00:00,Windows 10 (10.0.17134; x64),51141,US,Want You,Kanine,Want You,spotify:track:4nrcPumLm5ozA8qOEHcVm2,trackdone,endplay,True,False,False,
2019-08-31 19:36:43+00:00,Windows 10 (10.0.17134; x64),118340,US,LGND,Tha Trickaz,LGND,spotify:track:6IMWG1MNl5JIH1xzE9EoVP,playbtn,endplay,True,False,False,
2019-08-31 20:16:54+00:00,Windows 10 (10.0.17134; x64),325840,US,No Favors,Big Sean,I Decided.,spotify:track:1MksGqIztTT6M9R1ErKVs8,clickrow,trackdone,False,False,False,
2019-08-31 20:17:37+00:00,Windows 10 (10.0.17134; x64),40810,US,Pull Up (feat. Lil Uzi Vert & YNW Melly),Lil Keed,Pull Up (feat. Lil Uzi Vert & YNW Melly),spotify:track:7nGJygXx3D1lsSt8aAxRcQ,trackdone,fwdbtn,False,False,False,
2019-08-31 20:23:18+00:00,Windows 10 (10.0.17134; x64),342720,US,Kanye West (feat. Wyclef Jean),Young Thug,JEFFERY,spotify:track:5StUs128KSibE16fxntBSL,fwdbtn,trackdone,False,False,False,
2019-08-31 20:24:27+00:00,Windows 10 (10.0.17134; x64),66740,US,Blitzkrieg (feat. Nazaar),Carnage,Blitzkrieg (feat. Nazaar),spotify:track:7p6GVOfojcPP4rVQ5SZNBY,trackdone,fwdbtn,False,False,False,
2019-08-31 20:27:59+00:00,Windows 10 (10.0.17134; x64),213357,US,Off Deez (with J. Cole),JID,DiCaprio 2,spotify:track:3JAeYOjyJodI4PRs44lx2l,fwdbtn,trackdone,False,False,False,
2019-08-31 20:30:28+00:00,Windows 10 (10.0.17134; x64),147012,US,God Speed (feat. Ashley Sorrell),"Royce Da 5'9""",Book of Ryan (Bonus Track Edition),spotify:track:7FaiQ23IHbxW2wZGtsmBc8,trackdone,endplay,False,False,False,
2019-08-31 20:30:33+00:00,Windows 10 (10.0.17134; x64),5110,US,Because of You,Kelly Clarkson,Breakaway,spotify:track:3f3omU8n47Mqyab5nCaGyT,clickrow,endplay,False,False,False,
2019-08-31 20:30:52+00:00,Windows 10 (10.0.17134; x64),19450,US,Picasso,Hopsin,Picasso,spotify:track:5Es5pG548uc04wSlpBKlUN,clickrow,endplay,False,False,False,
2019-08-31 20:30:56+00:00,Windows 10 (10.0.17134; x64),3710,US,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,Revenge Of The Dreamers III,spotify:track:5WnfnSpuNEGXyEt78PBA6d,playbtn,endplay,False,False,False,
2019-08-31 20:35:38+00:00,Windows 10 (10.0.17134; x64),202040,US,Under The Sun (with J. Cole & Lute feat. DaBaby),Dreamville,Revenge Of The Dreamers III,spotify:track:6MF4tRr5lU8qok8IKaFOBE,clickrow,trackdone,False,False,False,
2019-08-31 20:38:27+00:00,Windows 10 (10.0.17134; x64),169146,US,"Down Bad (feat. JID, Bas, J. Cole, EARTHGANG & Young Nudy)",Dreamville,Revenge Of The Dreamers III,spotify:track:36J0iaPDGbYGsHvYpaYs3k,trackdone,trackdone,False,False,False,
2019-08-31 20:42:16+00:00,Windows 10 (10.0.17134; x64),229386,US,LamboTruck (with Cozz feat. REASON & Childish Major),Dreamville,Revenge Of The Dreamers III,spotify:track:1OS9fNE87zO4Z696lBXriv,trackdone,trackdone,False,False,False,
2019-08-31 20:45:31+00:00,Windows 10 (10.0.17134; x64),194613,US,"Swivel (with EARTHGANG) - From The Album ""Mirrorland""",Dreamville,Revenge Of The Dreamers III,spotify:track:03XfngWwNfhEjrnEga73Rg,trackdone,trackdone,False,False,False,
2019-08-31 20:50:07+00:00,Windows 10 (10.0.17134; x64),275986,US,"Oh Wow...Swerve (with J. Cole feat. Zoink Gang, KEY! & Maxo Kream)",Dreamville,Revenge Of The Dreamers III,spotify:track:7wxDKfgFtRTbupcG4xDhtj,trackdone,trackdone,False,False,False,
2019-08-31 21:06:59+00:00,Windows 10 (10.0.17134; x64),174360,US,"Don't Hit Me Right Now (with Bas & Cozz feat. Yung Baby Tate, Guapdad 4000 & Buddy)",Dreamville,Revenge Of The Dreamers III,spotify:track:4ChD9wq9iakg5UdeSzmgPE,trackdone,trackdone,False,False,False,
2019-08-31 21:09:03+00:00,Windows 10 (10.0.17134; x64),123413,US,Wells Fargo (with JID & EARTHGANG feat. Buddy & Guapdad 4000) - Interlude,Dreamville,Revenge Of The Dreamers III,spotify:track:2gtFMLjQpCTGekMi4oXZxN,trackdone,trackdone,False,False,False,
2019-08-31 21:13:01+00:00,Windows 10 (10.0.17134; x64),238453,US,Sleep Deprived (with Lute & Omen feat. Mez & DaVionne),Dreamville,Revenge Of The Dreamers III,spotify:track:6n3q5ybuUQFT97ddyuxsFh,trackdone,trackdone,False,False,False,
2019-08-31 22:30:42+00:00,Windows 10 (10.0.17134; x64),223013,US,Self Love (with Ari Lennox & Bas feat. Baby Rose),Dreamville,Revenge Of The Dreamers III,spotify:track:7dnSXaCjLdFiWZa8s5wP1n,trackdone,trackdone,False,False,False,
2019-08-31 22:33:30+00:00,Windows 10 (10.0.17134; x64),167786,US,"Ladies, Ladies, Ladies (with JID feat. T.I.)",Dreamville,Revenge Of The Dreamers III,spotify:track:3QBnJDkME3teXvf52Sfslk,trackdone,trackdone,False,False,False,
2019-08-31 22:37:08+00:00,Windows 10 (10.0.17134; x64),217866,US,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,Revenge Of The Dreamers III,spotify:track:5WnfnSpuNEGXyEt78PBA6d,trackdone,trackdone,False,False,False,
2019-08-31 22:40:38+00:00,Windows 10 (10.0.17134; x64),210466,US,"1993 (with J. Cole, JID, Cozz & EARTHGANG feat. Smino & Buddy)",Dreamville,Revenge Of The Dreamers III,spotify:track:1KbCc89SxYma4BnBChkJBs,trackdone,trackdone,False,False,False,
2019-08-31 22:43:10+00:00,Windows 10 (10.0.17134; x64),151826,US,Rembrandt...Run It Back (with JID & J. Cole feat. Vince Staples),Dreamville,Revenge Of The Dreamers III,spotify:track:2DjLLLV2r88a8TO0hVTVrS,trackdone,trackdone,False,False,False,
2019-08-31 22:46:08+00:00,Windows 10 (10.0.17134; x64),178373,US,Sunset (with J. Cole feat. Young Nudy),Dreamville,Revenge Of The Dreamers III,spotify:track:3pZO6GoVPeSYDxxsH6vCdj,trackdone,trackdone,False,False,False,
2019-08-31 22:50:52+00:00,Windows 10 (10.0.17134; x64),284040,US,Got Me (with Ari Lennox & Omen feat. Ty Dolla $ign & Dreezy),Dreamville,Revenge Of The Dreamers III,spotify:track:4nw0S8MtvcLSpXCS9M8ciL,trackdone,trackdone,False,False,False,
2019-08-31 22:54:25+00:00,Windows 10 (10.0.17134; x64),213000,US,MIDDLE CHILD,J. Cole,Revenge Of The Dreamers III,spotify:track:2b5scDVCDxVsLalecDLAo2,trackdone,trackdone,False,False,False,
2019-08-31 22:58:23+00:00,Windows 10 (10.0.17134; x64),237853,US,"PTSD (with Omen feat. Mereba, Deante' Hitchcock & St. Beauty)",Dreamville,Revenge Of The Dreamers III,spotify:track:5KUciA17ZXudpvWAc3mLHs,trackdone,trackdone,False,False,False,
2019-08-31 23:04:46+00:00,Windows 10 (10.0.17134; x64),382306,US,Sacrifices (with EARTHGANG & J. Cole feat. Smino & Saba),Dreamville,Revenge Of The Dreamers III,spotify:track:7wTA0NKIm6T7nP2kaymU2a,trackdone,trackdone,False,False,False,
2019-08-31 23:07:26+00:00,Windows 10 (10.0.17134; x64),158446,US,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",Dreamville,"Costa Rica (with Bas & JID feat. Guapdad 4000, Reese LAFLARE, Jace, Mez, Smokepurpp, Buddy & Ski Mask The Slump God)",spotify:track:5CTjX55yZHnoKAAKPsaKTG,trackdone,endplay,False,False,False,
2019-08-31 23:10:43+00:00,Windows 10 (10.0.17134; x64),197877,US,Picasso,Hopsin,Picasso,spotify:track:5Es5pG548uc04wSlpBKlUN,clickrow,trackdone,False,False,False,
2019-08-31 23:14:39+00:00,Windows 10 (10.0.17134; x64),236000,US,Isis,Joyner Lucas,Isis,spotify:track:36TO60sxDduIsO3xH8IcUh,trackdone,trackdone,False,False,False,
2019-08-31 23:18:36+00:00,Windows 10 (10.0.17134; x64),235662,US,Homicide,Logic,Homicide,spotify:track:0Lw6aQcBFWTQ9m4MSwwwes,trackdone,fwdbtn,False,False,False,
2019-08-31 23:24:13+00:00,Windows 10 (10.0.17134; x64),337941,US,The Ringer,Eminem,Kamikaze,spotify:track:2jt2WxXMCD4zjACthkJQVE,fwdbtn,trackdone,False,False,False,
2019-08-31 23:28:18+00:00,Windows 10 (10.0.17134; x64),244679,US,Lucky You (feat. Joyner Lucas),Eminem,Kamikaze,spotify:track:60SdxE8apGAxMiRrpbmLY0,trackdone,trackdone,False,False,False,
2019-09-01 00:00:51+00:00,Windows 10 (10.0.17134; x64),44529,US,Kamikaze,Eminem,Kamikaze,spotify:track:2gsNpSn7VvvJuSrIDfRoYy,trackdone,fwdbtn,False,False,False,
2019-09-01 00:02:45+00:00,Windows 10 (10.0.17134; x64),113870,US,RAP DEVIL,mgk,BINGE,spotify:track:43TP6JCWXgkc2D7Xjz5hBr,fwdbtn,endplay,False,False,False,
2019-09-01 00:02:49+00:00,Windows 10 (10.0.17134; x64),4610,US,Because of You,Kelly Clarkson,Breakaway,spotify:track:3f3omU8n47Mqyab5nCaGyT,clickrow,endplay,False,False,False,
2019-09-01 00:02:53+00:00,Windows 10 (10.0.17134; x64),3650,US,All Star,Smash Mouth,Astro Lounge,spotify:track:3cfOd4CMv2snFaKAnMdnvK,clickrow,fwdbtn,False,False,False,
2019-09-01 00:15:06+00:00,Windows 10 (10.0.17134; x64),171533,US,First Date,blink-182,Take Off Your Pants And Jacket,spotify:track:1fJFuvU2ldmeAm5nFIHcPP,fwdbtn,trackdone,False,False,False,
2019-09-01 00:19:43+00:00,Windows 10 (10.0.17134; x64),277040,US,Some Nights,fun.,Some Nights,spotify:track:6t6oULCRS6hnI7rm0h5gwl,trackdone,trackdone,False,False,False,
2019-09-01 00:23:33+00:00,Windows 10 (10.0.17134; x64),229093,US,"Sugar, We're Goin Down",Fall Out Boy,From Under The Cork Tree,spotify:track:2TfSHkHiFO4gRztVIkggkE,trackdone,trackdone,False,False,False,
2019-09-01 00:26:47+00:00,Windows 10 (10.0.17134; x64),193986,US,Tempt My Trouble,Bishop Briggs,Church Of Scars,spotify:track:3ki2sYrrJ9bOW5hLF8oRI8,trackdone,trackdone,False,False,False,
2019-09-01 00:29:46+00:00,Windows 10 (10.0.17134; x64),177826,US,"You're Gonna Go Far, Kid",The Offspring,"Rise And Fall, Rage And Grace",spotify:track:6TfBA04WJ3X1d1wXhaCFVT,trackdone,trackdone,False,False,False,
2019-09-01 00:38:54+00:00,Windows 10 (10.0.17134; x64),548253,US,Jesus of Suburbia,Green Day,American Idiot - Deluxe,spotify:track:10lT3pp9QERGOWiIzLx4We,trackdone,trackdone,False,False,False,
2019-09-01 00:42:04+00:00,Windows 10 (10.0.17134; x64),189120,US,Legend,The Score,ATLAS,spotify:track:3SWqGa1J0M7hSBUDM0KePD,trackdone,trackdone,False,False,False,
2019-09-01 00:45:55+00:00,Windows 10 (10.0.17134; x64),230906,US,The Baddest Man Alive,The Black Keys,The Man with the Iron Fists (Original Motion Picture Soundtrack),spotify:track:2Gg9tkVjRYoZHhXzBeYyuV,trackdone,trackdone,False,False,False,
2019-09-01 00:49:30+00:00,Windows 10 (10.0.17134; x64),214520,US,Blood // Water,grandson,a modern tragedy vol. 1,spotify:track:7clyJIrLkEbXUDwj1tC9zz,trackdone,trackdone,False,False,False,
2019-09-01 00:52:10+00:00,Windows 10 (10.0.17134; x64),158733,US,Still Waiting,Sum 41,Does This Look Infected?,spotify:track:2OMqSRS11ly56zg9u5za6c,trackdone,trackdone,False,False,False,
2019-09-01 00:54:20+00:00,Windows 10 (10.0.17134; x64),129599,US,Go Fuck Yourself,Two Feet,First Steps,spotify:track:4NZrZgrRoR4GwR7flWOXRI,trackdone,trackdone,False,False,False,
2019-09-01 00:57:36+00:00,Windows 10 (10.0.17134; x64),196093,US,Beverly Hills,Weezer,Make Believe,spotify:track:1yKu2MhpwzDXXH2tzG6xoa,trackdone,trackdone,False,False,False,
2019-09-01 01:09:23+00:00,Windows 10 (10.0.17134; x64),244080,US,Jenny,WALK THE MOON,Walk The Moon (Expanded Edition),spotify:track:6yQozIc70JeNFykaBSHnRN,trackdone,trackdone,False,False,False,
2019-09-01 01:12:36+00:00,Windows 10 (10.0.17134; x64),192000,US,Face Down,The Red Jumpsuit Apparatus,Don't You Fake It,spotify:track:4wzjNqjKAKDU82e8uMhzmr,trackdone,trackdone,False,False,False,
2019-09-01 01:15:31+00:00,Windows 10 (10.0.17134; x64),175093,US,The Anthem,Good Charlotte,The Young and The Hopeless,spotify:track:0BRHnOFm6sjxN1i9LJrUDu,trackdone,trackdone,False,False,False,
2019-09-01 02:23:18+00:00,Windows 10 (10.0.17134; x64),232533,US,Hey There Delilah,Plain White T's,All That We Needed,spotify:track:4RCWB3V8V0dignt99LZ8vH,trackdone,trackdone,False,False,False,
2019-09-01 02:27:01+00:00,Windows 10 (10.0.17134; x64),222586,US,Mr. Brightside,The Killers,Hot Fuss,spotify:track:7oK9VyNzrYvRFo7nQEYkWN,trackdone,trackdone,False,False,False,
2019-09-01 02:30:53+00:00,Windows 10 (10.0.17134; x64),231733,US,Seven Nation Army,The White Stripes,Elephant,spotify:track:7i6r9KotUPQg3ozKKgEPIN,trackdone,trackdone,False,False,False,
2019-09-01 02:33:56+00:00,Windows 10 (10.0.17134; x64),182986,US,Shut Up!,Simple Plan,Still Not Getting Any,spotify:track:2SMYQhVrLA7NRjUxAVghSH,trackdone,trackdone,False,False,False,
2019-09-01 02:37:05+00:00,Windows 10 (10.0.17134; x64),188418,US,Dip You in Honey,The Wombats,Beautiful People Will Ruin Your Life,spotify:track:0WVOvueWnsUYLHzXHguU1J,trackdone,trackdone,False,False,False,
2019-09-01 02:40:14+00:00,Windows 10 (10.0.17134; x64),187613,US,I Write Sins Not Tragedies,Panic! At The Disco,A Fever You Can't Sweat Out,spotify:track:4bPQs0PHn4xbipzdPfn6du,trackdone,trackdone,False,False,False,
2019-09-01 02:42:56+00:00,Windows 10 (10.0.17134; x64),161920,US,Teenagers,My Chemical Romance,The Black Parade / Living with Ghosts (The 10th Anniversary Edition),spotify:track:78OBZL4Z6QHdwwloWIh0Lt,trackdone,trackdone,False,False,False,
2019-09-01 02:46:09+00:00,Windows 10 (10.0.17134; x64),192573,US,DONTTRUSTME,3OH!3,WANT,spotify:track:5jzX4dWVQeBTtfBaXnMRt5,trackdone,trackdone,False,False,False,
2019-09-01 02:49:10+00:00,Windows 10 (10.0.17134; x64),180266,US,"Dance, Dance",Fall Out Boy,From Under The Cork Tree,spotify:track:0a7BloCiNzLDD9qSQHh5m7,trackdone,trackdone,False,False,False,
2019-09-01 02:53:21+00:00,Windows 10 (10.0.17134; x64),250626,US,We Are Young (feat. Janelle Monáe),fun.,Some Nights,spotify:track:7a86XRg84qjasly9f6bPSD,trackdone,trackdone,False,False,False,
2019-09-01 02:56:08+00:00,Windows 10 (10.0.17134; x64),167066,US,All The Small Things,blink-182,Enema Of The State,spotify:track:2m1hi0nfMR9vdGC8UcrnwU,trackdone,trackdone,False,False,False,
2019-09-01 02:59:46+00:00,Windows 10 (10.0.17134; x64),216546,US,Six Feet Under The Stars,All Time Low,"So Wrong, It's Right",spotify:track:0G2qoS0ZCm1Spjs2Ns6c4N,trackdone,trackdone,False,False,False,
2019-09-01 05:07:22+00:00,Windows 10 (10.0.17134; x64),233558,US,Are We the Waiting / St. Jimmy,Green Day,American Idiot - Deluxe,spotify:track:42d6bxB7OQ6f8ct2ihYNBw,trackdone,endplay,False,False,False,
2019-09-01 05:10:16+00:00,Windows 10 (10.0.17134; x64),174320,US,American Idiot,Green Day,American Idiot - Deluxe,spotify:track:45zvStEMsXp8z45OQRhWFJ,clickrow,trackdone,False,False,False,
2019-09-01 05:19:24+00:00,Windows 10 (10.0.17134; x64),548253,US,Jesus of Suburbia,Green Day,American Idiot - Deluxe,spotify:track:10lT3pp9QERGOWiIzLx4We,trackdone,trackdone,False,False,False,
2019-09-01 05:31:53+00:00,Windows 10 (10.0.17134; x64),493400,US,Holiday / Boulevard of Broken Dreams,Green Day,American Idiot - Deluxe,spotify:track:0HJRAM7Gt9jXskuXjZeFX3,trackdone,trackdone,False,False,False,
2019-09-01 05:37:31+00:00,Windows 10 (10.0.17134; x64),338146,US,Are We the Waiting / St. Jimmy,Green Day,American Idiot - Deluxe,spotify:track:42d6bxB7OQ6f8ct2ihYNBw,trackdone,trackdone,False,False,False,
2019-09-01 05:42:57+00:00,Windows 10 (10.0.17134; x64),326200,US,Give Me Novacaine / She's a Rebel,Green Day,American Idiot - Deluxe,spotify:track:1TvWynhpfL81aLBd84OSBF,trackdone,trackdone,False,False,False,
2019-09-01 05:50:37+00:00,Windows 10 (10.0.17134; x64),460000,US,Extraordinary Girl / Letterbomb,Green Day,American Idiot - Deluxe,spotify:track:2M38zNMI7gCoCwfEUZQPq5,trackdone,trackdone,False,False,False,
2019-09-01 05:55:23+00:00,Windows 10 (10.0.17134; x64),285653,US,Wake Me up When September Ends,Green Day,American Idiot - Deluxe,spotify:track:3479kk78dx3GFt048Udq54,trackdone,trackdone,False,False,False,
2019-09-01 06:04:41+00:00,Windows 10 (10.0.17134; x64),558520,US,Homecoming,Green Day,American Idiot - Deluxe,spotify:track:1tlU33QzdVtUL82H1DYZET,trackdone,trackdone,False,False,False,
2019-09-01 06:08:59+00:00,Windows 10 (10.0.17134; x64),257213,US,Whatsername,Green Day,American Idiot - Deluxe,spotify:track:7HXtpmFjqt4Wv6T8y5lVz3,trackdone,trackdone,False,False,False,
2019-09-01 06:12:29+00:00,Windows 10 (10.0.17134; x64),210906,US,Too Much Too Soon,Green Day,American Idiot - Deluxe,spotify:track:2pgrjuet6rU22FqQ7fME7a,trackdone,trackdone,False,False,False,
2019-09-01 06:14:20+00:00,Windows 10 (10.0.17134; x64),110266,US,Shoplifter,Green Day,American Idiot - Deluxe,spotify:track:6f6sG3duvgqfwqExi7pmEs,trackdone,trackdone,False,False,False,
2019-09-01 06:16:51+00:00,Windows 10 (10.0.17134; x64),151386,US,Governator,Green Day,American Idiot - Deluxe,spotify:track:6XeV1xKt2kZSLkJaHalWWw,trackdone,trackdone,False,False,False,
2019-09-01 06:19:46+00:00,Windows 10 (10.0.17134; x64),174093,US,Suffocate,Green Day,Shenanigans,spotify:track:1ZNafwVHDpseqIsq8al1km,trackdone,trackdone,False,False,False,
2019-09-01 15:19:30+00:00,Windows 10 (10.0.17134; x64),1000,US,Desensitized,Green Day,Shenanigans,spotify:track:2UmNRttVlALNdX0z6SlOht,trackdone,unexpected-exit,False,False,False,
2019-09-01 17:35:14+00:00,Windows 10 (10.0.17134; x64),207093,US,In Too Deep,Sum 41,"All Killer, No Filler",spotify:track:1HNE2PX70ztbEl6MLxrpNL,clickrow,trackdone,False,False,False,
2019-09-01 17:50:59+00:00,Windows 10 (10.0.17134; x64),287933,US,Why Can't We Be Friends,Smash Mouth,Fush Yu Mang,spotify:track:36xIOmGAoanZWR0kAFKRNO,trackdone,trackdone,False,False,False,
2019-09-01 17:54:48+00:00,Windows 10 (10.0.17134; x64),229093,US,"Sugar, We're Goin Down",Fall Out Boy,From Under The Cork Tree,spotify:track:2TfSHkHiFO4gRztVIkggkE,trackdone,trackdone,False,False,False,
2019-09-01 17:58:03+00:00,Windows 10 (10.0.17134; x64),193986,US,Tempt My Trouble,Bishop Briggs,Church Of Scars,spotify:track:3ki2sYrrJ9bOW5hLF8oRI8,trackdone,trackdone,False,False,False,
