ts,platform,ms_played,conn_country,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp
2018-01-24 01:22:33+00:00,Windows 10 (10.0.16299; x64),264531,US,Codeine Dreaming (feat. Lil Wayne),Kodak Black,Project Baby 2: All Grown Up,spotify:track:4DTpngLjoHj5gFxEZFeD3J,clickrow,trackdone,False,False,False,
2018-01-24 01:26:18+00:00,Windows 10 (10.0.16299; x64),224613,US,Bartier Cardi (feat. 21 Savage),Cardi B,Bartier Cardi (feat. 21 Savage),spotify:track:75FDPwaULRdYDn4StFN2rT,trackdone,trackdone,False,False,False,
2018-01-24 17:34:26+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",31698,US,PICK IT UP (feat. A$AP Rocky),Famous Dex,Pick It Up (feat. A$AP Rocky),spotify:track:3ncgNpxLoBQ65ABk4djDyd,appload,trackdone,False,False,False,
2018-01-24 17:36:47+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",140792,US,Saint,Huncho Jack,"Huncho Jack, Jack Huncho",spotify:track:7foypmc7KZyU716Yv63BPe,trackdone,trackdone,False,False,False,
2018-01-24 17:40:22+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",213613,US,Ice Tray,Quality Control,Quality Control: Control The Streets Volume 1,spotify:track:3wdfLVUhmX64lIyWIIEW8s,trackdone,trackdone,False,False,False,
2018-01-24 17:42:58+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",153350,US,i Shyne,Carnage,i Shyne,spotify:track:0AcHbiMs86CCgprvc7E1gs,trackdone,endplay,False,False,False,
2018-01-24 17:46:30+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",207541,US,,,,,appload,trackdone,False,False,0.0,
2018-01-24 17:50:25+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",235540,US,All The Stars (with SZA),Kendrick Lamar,All The Stars (with SZA),spotify:track:66kQ7wr4d2LwwSjr7HXcyr,appload,trackdone,False,False,False,
2018-01-24 17:54:41+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",255840,US,Diplomatic Immunity,Drake,Scary Hours,spotify:track:5goGDc74vVREyN8al8CkPh,trackdone,trackdone,False,False,False,
2018-01-24 17:57:08+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",146906,US,Lemon - Edit,N.E.R.D,Lemon,spotify:track:2LKlHBPHxLG5ArAXfF148n,trackdone,trackdone,False,False,False,
2018-01-24 18:00:08+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",178773,US,Alone,Russ,Alone,spotify:track:3p0Y1C5jhaqyKW7d9oskXA,trackdone,trackdone,False,False,False,
2018-01-24 18:01:02+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",51932,US,No Limit,G-Eazy,No Limit,spotify:track:2Xqd0wUttjueBfdcltADOv,trackdone,backbtn,False,False,False,
2018-01-24 18:01:02+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",740,US,Alone,Russ,Alone,spotify:track:3p0Y1C5jhaqyKW7d9oskXA,backbtn,backbtn,False,False,False,
2018-01-24 18:01:03+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",466,US,Lemon - Edit,N.E.R.D,Lemon,spotify:track:2LKlHBPHxLG5ArAXfF148n,backbtn,backbtn,False,False,False,
2018-01-24 18:01:04+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",383,US,Diplomatic Immunity,Drake,Scary Hours,spotify:track:5goGDc74vVREyN8al8CkPh,backbtn,backbtn,False,False,False,
2018-01-24 18:01:05+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",184,US,All The Stars (with SZA),Kendrick Lamar,All The Stars (with SZA),spotify:track:66kQ7wr4d2LwwSjr7HXcyr,backbtn,endplay,False,False,False,
2018-01-24 18:01:06+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",263,US,,,,,appload,endplay,False,False,0.0,
2018-01-24 18:01:07+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",0,US,i Shyne,Carnage,i Shyne,spotify:track:0AcHbiMs86CCgprvc7E1gs,appload,backbtn,False,False,False,
2018-01-24 18:01:08+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",194,US,Ice Tray,Quality Control,Quality Control: Control The Streets Volume 1,spotify:track:3wdfLVUhmX64lIyWIIEW8s,backbtn,backbtn,False,False,False,
2018-01-24 18:01:09+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",0,US,PICK IT UP (feat. A$AP Rocky),Famous Dex,Pick It Up (feat. A$AP Rocky),spotify:track:3ncgNpxLoBQ65ABk4djDyd,backbtn,fwdbtn,False,False,False,
2018-01-24 18:01:09+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",0,US,Saint,Huncho Jack,"Huncho Jack, Jack Huncho",spotify:track:7foypmc7KZyU716Yv63BPe,backbtn,backbtn,False,False,False,
2018-01-24 18:07:07+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",800,US,Saint,Huncho Jack,"Huncho Jack, Jack Huncho",spotify:track:7foypmc7KZyU716Yv63BPe,fwdbtn,fwdbtn,False,False,False,
2018-01-24 18:49:19+00:00,Windows 10 (10.0.16299; x64),157265,US,PICK IT UP (feat. A$AP Rocky),Famous Dex,Pick It Up (feat. A$AP Rocky),spotify:track:3ncgNpxLoBQ65ABk4djDyd,trackdone,unexpected-exit-while-paused,False,False,False,
2018-01-24 23:04:41+00:00,Windows 10 (10.0.16299; x64),15700,US,Ric Flair Drip (with Metro Boomin),Offset,Without Warning,spotify:track:7sO5G9EABYOXQKNPNiE9NR,fwdbtn,fwdbtn,False,False,False,
2018-01-24 23:04:47+00:00,Windows 10 (10.0.16299; x64),5670,US,i Shyne,Carnage,i Shyne,spotify:track:0AcHbiMs86CCgprvc7E1gs,fwdbtn,endplay,False,False,False,
2018-01-24 23:04:53+00:00,Windows 10 (10.0.16299; x64),5500,US,Ric Flair Drip (with Metro Boomin),Offset,Without Warning,spotify:track:7sO5G9EABYOXQKNPNiE9NR,clickrow,endplay,False,False,False,
2018-01-24 23:08:25+00:00,Windows 10 (10.0.16299; x64),213613,US,Ice Tray,Quality Control,Quality Control: Control The Streets Volume 1,spotify:track:3wdfLVUhmX64lIyWIIEW8s,clickrow,trackdone,False,False,False,
2018-01-24 23:10:59+00:00,Windows 10 (10.0.16299; x64),153350,US,i Shyne,Carnage,i Shyne,spotify:track:0AcHbiMs86CCgprvc7E1gs,trackdone,endplay,False,False,False,
2018-01-24 23:14:30+00:00,Windows 10 (10.0.16299; x64),207580,US,,,,,appload,trackdone,False,False,0.0,
2018-01-24 23:18:25+00:00,Windows 10 (10.0.16299; x64),235540,US,All The Stars (with SZA),Kendrick Lamar,All The Stars (with SZA),spotify:track:66kQ7wr4d2LwwSjr7HXcyr,appload,trackdone,False,False,False,
2018-01-24 23:22:41+00:00,Windows 10 (10.0.16299; x64),255840,US,Diplomatic Immunity,Drake,Scary Hours,spotify:track:5goGDc74vVREyN8al8CkPh,trackdone,trackdone,False,False,False,
2018-01-24 23:25:08+00:00,Windows 10 (10.0.16299; x64),146906,US,Lemon - Edit,N.E.R.D,Lemon,spotify:track:2LKlHBPHxLG5ArAXfF148n,trackdone,trackdone,False,False,False,
2018-01-24 23:28:08+00:00,Windows 10 (10.0.16299; x64),178773,US,Alone,Russ,Alone,spotify:track:3p0Y1C5jhaqyKW7d9oskXA,trackdone,trackdone,False,False,False,
2018-01-24 23:32:13+00:00,Windows 10 (10.0.16299; x64),245386,US,No Limit,G-Eazy,No Limit,spotify:track:2Xqd0wUttjueBfdcltADOv,trackdone,trackdone,False,False,False,
2018-01-25 02:23:27+00:00,Windows 10 (10.0.16299; x64),268946,US,Go Legend (& Metro Boomin),Big Sean,Double Or Nothing (& Metro Boomin),spotify:track:3wAI7MIQtTgwcRmwchPZBc,trackdone,endplay,False,False,False,
2018-01-25 02:26:30+00:00,Windows 10 (10.0.16299; x64),182372,US,,,,,appload,trackdone,False,False,0.0,
2018-01-25 02:26:36+00:00,Windows 10 (10.0.16299; x64),5920,US,Designer,Lil Pump,Designer,spotify:track:1LXbv9jiTtdBdHadZ317Gt,appload,fwdbtn,False,False,False,
2018-01-25 02:28:25+00:00,Windows 10 (10.0.16299; x64),108780,US,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),spotify:track:2YzmfPLqUx5CJOaw5ThsBV,fwdbtn,endplay,False,False,False,
2018-01-25 02:28:27+00:00,Windows 10 (10.0.16299; x64),288,US,,,,,appload,endplay,False,False,0.0,
2018-01-25 18:04:40+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",202486,US,Ice Tray,Quality Control,Quality Control: Control The Streets Volume 1,spotify:track:3wdfLVUhmX64lIyWIIEW8s,fwdbtn,logout,False,False,False,
2018-01-25 18:04:40+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",0,US,Ice Tray,Quality Control,Quality Control: Control The Streets Volume 1,spotify:track:3wdfLVUhmX64lIyWIIEW8s,appload,fwdbtn,False,False,False,
2018-01-25 18:07:12+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",153350,US,i Shyne,Carnage,i Shyne,spotify:track:0AcHbiMs86CCgprvc7E1gs,fwdbtn,endplay,False,False,False,
2018-01-25 18:07:43+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",153350,US,i Shyne,Carnage,i Shyne,spotify:track:0AcHbiMs86CCgprvc7E1gs,fwdbtn,endplay,False,False,False,
2018-01-25 21:47:41+00:00,Windows 10 (10.0.16299; x64),19790,US,Wanted You (feat. Lil Uzi Vert),NAV,Wanted You (feat. Lil Uzi Vert),spotify:track:790MhTXPFrYkrqCKvpg4t1,appload,logout,False,False,False,
2018-01-26 00:25:39+00:00,Windows 10 (10.0.16299; x64),1230,US,Chloraseptic (feat. 2 Chainz & Phresher) - Remix,Eminem,Chloraseptic (feat. 2 Chainz & Phresher),spotify:track:756ZV0boQJ6Kbk3WFBuVjD,fwdbtn,backbtn,False,False,False,
2018-01-26 00:25:40+00:00,Windows 10 (10.0.16299; x64),50,US,Wanted You (feat. Lil Uzi Vert),NAV,Wanted You (feat. Lil Uzi Vert),spotify:track:790MhTXPFrYkrqCKvpg4t1,backbtn,endplay,False,False,False,
2018-01-26 00:25:41+00:00,Windows 10 (10.0.16299; x64),80,US,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),spotify:track:2YzmfPLqUx5CJOaw5ThsBV,appload,backbtn,False,False,False,
2018-01-26 00:25:42+00:00,Windows 10 (10.0.16299; x64),0,US,Designer,Lil Pump,Designer,spotify:track:1LXbv9jiTtdBdHadZ317Gt,backbtn,endplay,False,False,False,
2018-01-26 00:25:43+00:00,Windows 10 (10.0.16299; x64),491,US,,,,,appload,endplay,False,False,0.0,
2018-01-26 00:25:43+00:00,Windows 10 (10.0.16299; x64),0,US,Go Legend (& Metro Boomin),Big Sean,Double Or Nothing (& Metro Boomin),spotify:track:3wAI7MIQtTgwcRmwchPZBc,appload,backbtn,False,False,False,
2018-01-26 00:25:44+00:00,Windows 10 (10.0.16299; x64),0,US,Alone,Russ,Alone,spotify:track:3p0Y1C5jhaqyKW7d9oskXA,backbtn,backbtn,False,False,False,
2018-01-26 00:25:44+00:00,Windows 10 (10.0.16299; x64),0,US,No Limit,G-Eazy,No Limit,spotify:track:2Xqd0wUttjueBfdcltADOv,backbtn,backbtn,False,False,False,
2018-01-26 00:25:45+00:00,Windows 10 (10.0.16299; x64),0,US,Lemon - Edit,N.E.R.D,Lemon,spotify:track:2LKlHBPHxLG5ArAXfF148n,backbtn,backbtn,False,False,False,
2018-01-26 00:25:45+00:00,Windows 10 (10.0.16299; x64),0,US,Diplomatic Immunity,Drake,Scary Hours,spotify:track:5goGDc74vVREyN8al8CkPh,backbtn,backbtn,False,False,False,
2018-01-26 00:25:45+00:00,Windows 10 (10.0.16299; x64),0,US,All The Stars (with SZA),Kendrick Lamar,All The Stars (with SZA),spotify:track:66kQ7wr4d2LwwSjr7HXcyr,backbtn,endplay,False,False,False,
2018-01-26 00:25:47+00:00,Windows 10 (10.0.16299; x64),805,US,,,,,appload,endplay,False,False,0.0,
2018-01-26 00:28:20+00:00,Windows 10 (10.0.16299; x64),153350,US,i Shyne,Carnage,i Shyne,spotify:track:0AcHbiMs86CCgprvc7E1gs,appload,endplay,False,False,False,
2018-01-26 00:28:46+00:00,Windows 10 (10.0.16299; x64),25759,US,,,,,appload,endplay,False,False,0.0,
2018-01-26 00:28:49+00:00,Windows 10 (10.0.16299; x64),2920,US,All The Stars (with SZA),Kendrick Lamar,All The Stars (with SZA),spotify:track:66kQ7wr4d2LwwSjr7HXcyr,appload,fwdbtn,False,False,False,
2018-01-26 00:29:46+00:00,Windows 10 (10.0.16299; x64),56460,US,Diplomatic Immunity,Drake,Scary Hours,spotify:track:5goGDc74vVREyN8al8CkPh,fwdbtn,fwdbtn,False,False,False,
2018-01-26 00:32:12+00:00,Windows 10 (10.0.16299; x64),146906,US,Lemon - Edit,N.E.R.D,Lemon,spotify:track:2LKlHBPHxLG5ArAXfF148n,fwdbtn,trackdone,False,False,False,
2018-01-26 00:35:11+00:00,Windows 10 (10.0.16299; x64),178773,US,Alone,Russ,Alone,spotify:track:3p0Y1C5jhaqyKW7d9oskXA,trackdone,trackdone,False,False,False,
2018-01-26 00:39:17+00:00,Windows 10 (10.0.16299; x64),245386,US,No Limit,G-Eazy,No Limit,spotify:track:2Xqd0wUttjueBfdcltADOv,trackdone,trackdone,False,False,False,
2018-01-26 00:39:56+00:00,Windows 10 (10.0.16299; x64),37583,US,Go Legend (& Metro Boomin),Big Sean,Double Or Nothing (& Metro Boomin),spotify:track:3wAI7MIQtTgwcRmwchPZBc,trackdone,endplay,False,False,False,
2018-01-26 00:40:36+00:00,Windows 10 (10.0.16299; x64),39563,US,,,,,appload,endplay,False,False,0.0,
2018-01-26 00:40:45+00:00,Windows 10 (10.0.16299; x64),9050,US,Designer,Lil Pump,Designer,spotify:track:1LXbv9jiTtdBdHadZ317Gt,appload,fwdbtn,False,False,False,
2018-01-26 00:40:47+00:00,Windows 10 (10.0.16299; x64),1510,US,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),spotify:track:2YzmfPLqUx5CJOaw5ThsBV,fwdbtn,backbtn,False,False,False,
2018-01-26 00:43:11+00:00,Windows 10 (10.0.16299; x64),144560,US,Designer,Lil Pump,Designer,spotify:track:1LXbv9jiTtdBdHadZ317Gt,backbtn,trackdone,False,False,False,
2018-01-26 00:46:34+00:00,Windows 10 (10.0.16299; x64),202636,US,Plain Jane REMIX (feat. Nicki Minaj),A$AP Ferg,Plain Jane REMIX (feat. Nicki Minaj),spotify:track:2YzmfPLqUx5CJOaw5ThsBV,trackdone,endplay,False,False,False,
2018-01-26 00:46:55+00:00,Windows 10 (10.0.16299; x64),20588,US,,,,,appload,endplay,False,False,0.0,
2018-01-26 00:50:42+00:00,Windows 10 (10.0.16299; x64),228080,US,Wanted You (feat. Lil Uzi Vert),NAV,Wanted You (feat. Lil Uzi Vert),spotify:track:790MhTXPFrYkrqCKvpg4t1,appload,trackdone,False,False,False,
2018-01-26 00:55:40+00:00,Windows 10 (10.0.16299; x64),296940,US,Chloraseptic (feat. 2 Chainz & Phresher) - Remix,Eminem,Chloraseptic (feat. 2 Chainz & Phresher),spotify:track:756ZV0boQJ6Kbk3WFBuVjD,trackdone,trackdone,False,False,False,
2018-01-26 00:58:53+00:00,Windows 10 (10.0.16299; x64),193173,US,New Freezer (feat. Kendrick Lamar),Rich The Kid,New Freezer (feat. Kendrick Lamar),spotify:track:4pYZLpX23Vx8rwDpJCpPTA,trackdone,trackdone,False,False,False,
2018-01-26 01:02:21+00:00,Windows 10 (10.0.16299; x64),207023,US,Shooters,Tory Lanez,Shooters,spotify:track:3WNx4pJLzQgYapuBWS4mUG,trackdone,trackdone,False,False,False,
2018-01-26 01:06:02+00:00,Windows 10 (10.0.16299; x64),220586,US,20 Min,Lil Uzi Vert,Luv Is Rage 2 - Deluxe,spotify:track:0uxSUdBrJy9Un0EYoBowng,trackdone,trackdone,False,False,False,
2018-01-26 01:10:17+00:00,Windows 10 (10.0.16299; x64),254779,US,Bring It Back (with Drake & Mike WiLL Made-It),Trouble,Bring It Back (with Drake & Mike WiLL Made-It),spotify:track:6wQlT5VQU5eM4NYBIJ6wO5,trackdone,trackdone,False,False,False,
2018-01-26 01:24:30+00:00,Windows 10 (10.0.16299; x64),209206,US,Fashion,Jay Critch,Fashion,spotify:track:0XsyBG2YwPaDlGSOXz1YID,trackdone,trackdone,False,False,False,
2018-01-26 01:27:39+00:00,Windows 10 (10.0.16299; x64),188563,US,Letterman,Wiz Khalifa,"Laugh Now, Fly Later",spotify:track:4EsYkJjHKMejYLp54woB9c,trackdone,trackdone,False,False,False,
2018-01-26 01:32:08+00:00,Windows 10 (10.0.16299; x64),268720,US,So Good (& Metro Boomin),Big Sean,Double Or Nothing (& Metro Boomin),spotify:track:0fWBFDRTIuk8ZgNdZqhCer,trackdone,trackdone,False,False,False,
2018-01-26 01:35:57+00:00,Windows 10 (10.0.16299; x64),228431,US,Dubai Shit,Huncho Jack,"Huncho Jack, Jack Huncho",spotify:track:6urLjX35oXXRYtcH1b3dCh,trackdone,endplay,False,False,False,
2018-01-26 01:37:11+00:00,Windows 10 (10.0.16299; x64),10405,US,,,,,appload,endplay,False,False,0.0,
2018-01-26 01:39:57+00:00,Windows 10 (10.0.16299; x64),167683,US,Mall,Gucci Mane,El Gato: The Human Glacier,spotify:track:0frzpcv2zCUk13mn0X824T,appload,trackdone,False,False,False,
2018-01-26 01:43:39+00:00,Windows 10 (10.0.16299; x64),220995,US,Icon,Jaden,SYRE,spotify:track:22nyEAEM29tcBRhukR089b,trackdone,trackdone,False,False,False,
2018-01-26 01:44:58+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",1020,US,All The Stars (with SZA),Kendrick Lamar,All The Stars (with SZA),spotify:track:66kQ7wr4d2LwwSjr7HXcyr,appload,logout,False,False,False,
2018-01-26 18:07:53+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",4092,US,Saint,Huncho Jack,"Huncho Jack, Jack Huncho",spotify:track:7foypmc7KZyU716Yv63BPe,clickrow,endplay,False,False,False,
2018-01-26 19:51:33+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",167395,US,Mars (feat. Lil Uzi Vert),Maxo Kream,Mars (feat. Lil Uzi Vert),spotify:track:3HPygYwlZeehBTDZXMhsrR,clickrow,fwdbtn,False,False,False,
2018-01-26 19:54:39+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",187453,US,Betrayed,Lil Xan,Betrayed,spotify:track:6NWl2m8asvH83xjuXVNsuG,fwdbtn,trackdone,False,False,False,
2018-01-26 19:55:32+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",51380,US,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,Dark Knight Dummo (Feat. Travis Scott),spotify:track:3YeJXuRSNS5FYwOsDu44kD,trackdone,fwdbtn,False,False,False,
2018-01-26 19:59:03+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",211875,US,The Race - Remix,Tay-K,#SantanaWorld (+),spotify:track:7d19457woBxmPRCq255YqM,fwdbtn,trackdone,False,False,False,
2018-01-26 19:59:23+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",18575,US,Rubbin Off The Paint,YBN Nahmir,Rubbin Off The Paint,spotify:track:0taOCiup4HNG9LmbduVlJj,trackdone,fwdbtn,False,False,False,
2018-01-26 20:03:11+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",228431,US,Dubai Shit,Huncho Jack,"Huncho Jack, Jack Huncho",spotify:track:6urLjX35oXXRYtcH1b3dCh,fwdbtn,trackdone,False,False,False,
2018-01-26 20:03:36+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",18337,US,Phone (feat. NAV),Smokepurpp,Phone (feat. NAV),spotify:track:51AOTIXQiVZ2SiDhHXCqxp,trackdone,fwdbtn,False,False,False,
2018-01-26 21:53:23+00:00,Windows 10 (10.0.16299; x64),91161,US,The Way Life Goes (feat. Nicki Minaj & Oh Wonder) - Remix,Lil Uzi Vert,The Way Life Goes (feat. Nicki Minaj & Oh Wonder),spotify:track:6GNifiuBPrKFpwNBYnooFm,trackdone,logout,False,False,False,
2018-01-26 21:53:23+00:00,Windows 10 (10.0.16299; x64),0,US,,,,,appload,unexpected-exit,False,False,0.0,
2018-01-27 21:21:59+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",121051,US,Marvelous Day (feat. Lil Uzi Vert & Gunna),Kap G,Mood,spotify:track:4kfEy7h6bWBS5OaDpccTap,fwdbtn,unexpected-exit-while-paused,False,False,False,
2018-01-28 01:33:27+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",102869,US,Marvelous Day (feat. Lil Uzi Vert & Gunna),Kap G,Mood,spotify:track:4kfEy7h6bWBS5OaDpccTap,appload,trackdone,False,False,False,
2018-01-28 01:34:04+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",34734,US,No Smoke,YoungBoy Never Broke Again,AI YoungBoy,spotify:track:57IRaiAB4hBZu3gnNVZC0v,trackdone,fwdbtn,False,False,False,
2018-01-28 01:34:06+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",1472,US,My Dawg,Quality Control,Quality Control: Control The Streets Volume 1,spotify:track:49K3jbwZmZKaDGTfjpIVg0,fwdbtn,backbtn,False,False,False,
2018-01-28 01:34:51+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",44757,US,No Smoke,YoungBoy Never Broke Again,AI YoungBoy,spotify:track:57IRaiAB4hBZu3gnNVZC0v,backbtn,endplay,False,False,False,
2018-01-28 01:34:53+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",1547,US,Stir Fry,Migos,Culture II,spotify:track:2UVbBKQOdFAekPTRsnkzcf,clickrow,fwdbtn,False,False,False,
2018-01-28 01:34:54+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",0,US,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",spotify:track:51rXHuKN8Loc4sUlKPODgH,fwdbtn,backbtn,False,False,False,
2018-01-28 01:34:55+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",0,US,Stir Fry,Migos,Culture II,spotify:track:2UVbBKQOdFAekPTRsnkzcf,backbtn,endplay,False,False,False,
2018-01-28 01:34:59+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",2561,US,,,,,appload,backbtn,False,False,0.0,
2018-01-28 01:35:01+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",918,US,,,,,backbtn,clickrow,False,False,0.0,
2018-01-28 01:35:03+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",0,US,,,,,fwdbtn,endplay,False,False,0.0,
2018-01-28 01:35:03+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",1290,US,,,,,clickrow,fwdbtn,False,False,0.0,
2018-01-28 01:35:47+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",43845,US,Stir Fry,Migos,Culture II,spotify:track:2UVbBKQOdFAekPTRsnkzcf,appload,endplay,False,False,False,
2018-01-28 02:11:30+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",137659,US,Gang Gang,Migos,Culture II,spotify:track:6RKkHI2fkmgZq7uQPPav8f,clickrow,endplay,False,False,False,
2018-01-28 02:11:31+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",1583,US,Stir Fry,Migos,Culture II,spotify:track:2UVbBKQOdFAekPTRsnkzcf,clickrow,fwdbtn,False,False,False,
2018-01-28 02:12:04+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",32024,US,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",spotify:track:51rXHuKN8Loc4sUlKPODgH,fwdbtn,backbtn,False,False,False,
2018-01-28 02:12:07+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",2895,US,Stir Fry,Migos,Culture II,spotify:track:2UVbBKQOdFAekPTRsnkzcf,backbtn,fwdbtn,False,False,False,
2018-01-28 02:16:29+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",229670,US,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,"King's Dead (with Kendrick Lamar, Future & James Blake)",spotify:track:51rXHuKN8Loc4sUlKPODgH,fwdbtn,trackdone,False,False,False,
2018-01-28 02:19:49+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",198960,US,God's Plan,Drake,Scary Hours,spotify:track:2XW4DbS6NddZxRPm5rMCeY,trackdone,trackdone,False,False,False,
2018-01-28 02:22:42+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",172800,US,Ric Flair Drip (with Metro Boomin),Offset,Without Warning,spotify:track:7sO5G9EABYOXQKNPNiE9NR,trackdone,trackdone,False,False,False,
2018-01-28 02:31:53+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",224613,US,Bartier Cardi (feat. 21 Savage),Cardi B,Bartier Cardi (feat. 21 Savage),spotify:track:75FDPwaULRdYDn4StFN2rT,trackdone,endplay,False,False,False,
2018-01-28 02:36:27+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",270945,US,,,,,appload,trackdone,False,False,0.0,
2018-01-28 02:40:41+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",255378,US,Narcos,Migos,Culture II,spotify:track:0wbnC9AUenxp613TYaJsGK,appload,trackdone,False,False,False,
2018-01-28 02:43:52+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",191251,US,PICK IT UP (feat. A$AP Rocky),Famous Dex,Pick It Up (feat. A$AP Rocky),spotify:track:3ncgNpxLoBQ65ABk4djDyd,trackdone,trackdone,False,False,False,
2018-01-28 02:47:20+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",207257,US,Pick It Up (feat. Dre),Fat Joe,Pick It Up (feat. Dre),spotify:track:4NT8MTxwf9wvZ4Ui36x7O2,trackdone,trackdone,False,False,False,
2018-01-28 02:51:45+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",264531,US,Codeine Dreaming (feat. Lil Wayne),Kodak Black,Project Baby 2: All Grown Up,spotify:track:4DTpngLjoHj5gFxEZFeD3J,trackdone,trackdone,False,False,False,
2018-01-28 02:55:34+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",228080,US,Wanted You (feat. Lil Uzi Vert),NAV,Wanted You (feat. Lil Uzi Vert),spotify:track:790MhTXPFrYkrqCKvpg4t1,trackdone,trackdone,False,False,False,
2018-01-28 02:58:24+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",144560,US,Designer,Lil Pump,Designer,spotify:track:1LXbv9jiTtdBdHadZ317Gt,trackdone,trackdone,False,False,False,
2018-01-28 03:00:58+00:00,"Android OS 7.1.1 API 25 (samsung, SM-N950U)",153350,US,i Shyne,Carnage,i Shyne,spotify:track:0AcHbiMs86CCgprvc7E1gs,trackdone,trackdone,False,False,False,
